record_id,source_id,source_record_id,observation_type,species,country,geography,site_id,site_name,spatial_block_id,cell_id,longitude,latitude,collection_date,year,month,value,unit,reported_individual_count,life_stage,collecting_method,sampling_effort,taxonomic_basis,molecular_method,pcr_confirmation_status,genbank_accession,presence_absence_status,license,source_url,reporting_note
NG_AA_23_66,HONG_2023_GIMPO_GANGHWA,NG_AA_23_66,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_67,HONG_2023_GIMPO_GANGHWA,NG_AA_23_67,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2, COI",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_68,HONG_2023_GIMPO_GANGHWA,NG_AA_23_68,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2, COI",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_69,HONG_2023_GIMPO_GANGHWA,NG_AA_23_69,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2, COI",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_7,HONG_2023_GIMPO_GANGHWA,NG_AA_23_7,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-08-01,2023,8,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, COI",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.08.01-08.02; the table is detection-positive and does not create non-detections.
NG_AA_23_70,HONG_2023_GIMPO_GANGHWA,NG_AA_23_70,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2, COI",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_71,HONG_2023_GIMPO_GANGHWA,NG_AA_23_71,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2, COI",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_72,HONG_2023_GIMPO_GANGHWA,NG_AA_23_72,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2, COI",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_73,HONG_2023_GIMPO_GANGHWA,NG_AA_23_73,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2, COI",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_74,HONG_2023_GIMPO_GANGHWA,NG_AA_23_74,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2, COI",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_75,HONG_2023_GIMPO_GANGHWA,NG_AA_23_75,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_76,HONG_2023_GIMPO_GANGHWA,NG_AA_23_76,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_77,HONG_2023_GIMPO_GANGHWA,NG_AA_23_77,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_78,HONG_2023_GIMPO_GANGHWA,NG_AA_23_78,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2, COI",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
NG_AA_23_79,HONG_2023_GIMPO_GANGHWA,NG_AA_23_79,confirmed_specimen,Anopheles sinensis,South Korea,"Naega-myeon, Ganghwa-gun, Incheon",HONG_2023_GIMPO_GANGHWA_NG,"Naega-myeon, Ganghwa-gun, Incheon",b+377_+1264,,126.415278,37.731111,2023-09-11,2023,9,1,specimen,1,,published supplementary individual record,10 dip larval sampling description; individual denominator not attached to row,molecular_species_confirmation,"Multiplex PCR, ITS2",verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1186/s12936-023-04821-x,Individual row extracted from the published supplementary table; place code=NG; date range=2023.09.11-09.12; the table is detection-positive and does not create non-detections.
